docketId,title,rulemaking
ETA-2005-0108,Request for Certification of Compliance--Rural Industrialization Loan and Grant Program,Nonrulemaking
FSIS-2005-0011,Meat and poultry inspection: Meat and meat product exportation to United States; eligible countries; addition--,Nonrulemaking
DOD-2005-0107,"Agency information collection activities; proposals, submissions, and approvals",Nonrulemaking
USA-2005-0023,Senior Executive Service Performance Review Board; membership,Nonrulemaking
HHS-2005-0033,"Meetings: Bioethics, Presidents Council",Nonrulemaking
DOD-2005-0108,"Agency information collection activities; proposals, submissions, and approvals",Nonrulemaking
ETA-2005-0109,"Reports and guidance documents; availability, etc.: State workforce agencies; training and employment guidance letters implementing Federal law pertaining to trade adjustment assistance",Nonrulemaking
USN-2005-0013,Privacy Act of 1974; System of Records,Nonrulemaking
DOD-2005-0109,Department of Defense Privacy Program,Nonrulemaking
DOD-2005-0110,Federal Acquisition Regulation; Submission for OMB Review; Federal Acquisition and Community Right-To-Know,Nonrulemaking
USN-2005-0014,Privacy Act of 1974; System of Records,Nonrulemaking
USTR-2005-0009,"Andean Trade Preference Act (ATPA), as Amended: Notice Regarding the 2005 Annual Review",Nonrulemaking
DOD-2005-0111,Meeting of the Defense Department Advisory Committee on Women in the Services (DACOWITS),Nonrulemaking
DOD-2005-0112,Meeting of the Defense Policy Board Advisory Committee,Nonrulemaking
DOD-2005-0113,Missile Defense Advisory Committee (MDAC),Nonrulemaking
NCUA-2005-0015,Fair Credit Reporting Medical Information Regulations,Rulemaking
DOD-2005-0114,36(b)(1) Arms Sales Notification,Nonrulemaking
NRCS-2005-0006,"South Fork Licking River Watershed Licking, Perry, and Fairfield Counties, OH",Nonrulemaking
NASA-2005-0041,Federal Acquisition Regulation; Submission for OMB Review; Federal Acquisition and Community Right-To-Know,Nonrulemaking
DOD-2005-0115,Privacy Act of 1974; System of Records,Nonrulemaking
ETA-2005-0110,"Adjustment assistance; applications, determinations, etc.: Champion Laboratories, Inc.",Nonrulemaking
USA-2005-0024,Intent To Prepare Environmental Impact Statements for Realignment Actions Resulting From the 2005 Base Closure and Realignment Commissions Recommendations,Nonrulemaking
USAF-2005-0007,Privacy Act of 1974; System of Records,Nonrulemaking
ETA-2005-0111,"Adjustment assistance; applications, determinations, etc.: Edward Fields, Inc.",Nonrulemaking
ETA-2005-0112,"Adjustment assistance; applications, determinations, etc.: Lea Industries, La-Z-Boy Greensboro, Inc.,",Nonrulemaking
GIPSA-2005-0005,Designation for the State of Minnesota Area,Nonrulemaking
USAF-2005-0008,Privacy Act of 1974; System of Records,Nonrulemaking
ETA-2005-0113,"Adjustment assistance; applications, determinations, etc.: Fairfield Textile Corp. et al.",Nonrulemaking
ETA-2005-0114,"Adjustment assistance; applications, determinations, etc.: Mueller Copper Tube Products, Inc.",Nonrulemaking
ETA-2005-0115,"Adjustment assistance; applications, determinations, etc.: Farris Fashions, Inc., et al.",Nonrulemaking
DOL-2005-0031,"Comments should be sent to Office of Information and Regulatory Affairs, Attn: OMB Desk Officer for ETA, Office of Management and Budget, Room 10235, Washington, DC 20503, 202-395-7316 (this is not a toll-free number), within 30 days from the date of this publication in the Federal Register.   The OMB is particularly interested in comments which:<bullet>Evaluate whether the proposed collection of",Nonrulemaking
ETA-2005-0116,"Adjustment assistance; applications, determinations, etc.: New Riverside Ochre Co.",Nonrulemaking
USTR-2005-0010,Trade Policy Staff Committee; Notice of Availability and Request for Public Comment on Interim Environmental Review of United States- Thailand Free Trade Agreement,Nonrulemaking
NASA-2005-0042,NASA Advisory Committee; Renewal of NASAs Aerospace Safety Advisory Panel Charter,Nonrulemaking
USA-2005-0025,Performance Review Board Membership,Nonrulemaking
USN-2005-0015,"Record of Decision for the Disposal and Re-use of Naval Station Treasure Island, CA",Nonrulemaking
NSF-2005-0040,Agency Information Collection Activities: Comment Request,Nonrulemaking
USN-2005-0016,Privacy Act of 1974; System of Records,Nonrulemaking
USA-2005-0026,"Privacy Act of 1974, System of Records",Nonrulemaking
BPA-2005-0003,"Goodnoe Hills and White Creek Wind Energy Projects, October 2005",Nonrulemaking
NSF-2005-0041,Notice of Availability of Final Environmental Assessment and Finding of No Significant Impact,Nonrulemaking
USAF-2005-0009,Privacy Act of 1974; System of Records,Nonrulemaking
FSA-2005-0007,U.S. Warehouse Act Fees,Nonrulemaking
HHS-2005-0035,Agency Information Collection Activities: Proposed Collection; Comment Request,Nonrulemaking
WAPA-2005-0004,Pick-Sloan Missouri Basin Program--Eastern Division--Rate Order No. WAPA-126,Nonrulemaking
HHS-2005-0036,Grants.gov Program Management Office Agency Information Collection Activities: Proposed Collection; Comment Request,Nonrulemaking
NSF-2005-0042,Meetings; Sunshine Act,Nonrulemaking
HHS-2005-0037,Agency Information Collection Activities: Proposed Collection; Comment Request,Nonrulemaking
HHS-2005-0038,Agency Information Collection Activities: Proposed Collection; Comment Request,Nonrulemaking
NSF-2005-0043,Meetings; Sunshine Act,Nonrulemaking
HHS-2005-0039,60-Day Notice; Agency Information Collection Activities: Proposed Collection; Comment Request,Nonrulemaking
HHS-2005-0040,Grants.gov Program Management Office; Agency Information Collection Activities: Proposed Collection; Comment Request,Nonrulemaking
NNSA-2005-0001,Notice of Intent to Prepare a Site-Wide Environmental Impact Statement for the Y-12 National Security Complex,Nonrulemaking
HHS-2005-0041,Agency Information Collection Activities: Proposed Collection; Comment Request,Nonrulemaking
HHS-2005-0042,Agency Information Collection Activities: Proposed Collection; Comment Request,Nonrulemaking
WAPA-2005-0005,Loveland Area Projects,Nonrulemaking
HHS-2005-0043,Agency Information Collection Activities: Proposed Collection; Comment Request,Nonrulemaking
WAPA-2005-0006,"Parker-Davis Project, Pacific Northwest-Pacific Southwest Intertie Project, and the Central Arizona Project--Rate Order No. WAPA- 114",Nonrulemaking
NNSA-2005-0002,"Notice of Intent To Prepare an Environmental Impact Statement for the Operation of a Biosafety Level 3 Facility at Los Alamos National Laboratory, Los Alamos, NM",Nonrulemaking
RUS-2005-0009,"Central Electric Power Cooperative, Inc.; Notice of Intent to Hold Public Scoping Meetings and Prepare an Environmental Assessment",Nonrulemaking
MSHA-2005-0011,Safety standard petitions,Nonrulemaking
NNSA-2005-0003,Record of Decision: Final Site-wide Environmental Impact Statement for Continued Operation of Lawrence Livermore National Laboratory and Supplemental Stockpile Stewardship and Management Programmatic Environmental Impact Statement,Nonrulemaking
USN-2005-0017,Meeting of the U.S. Naval Academy Board of Visitors,Nonrulemaking
DOD-2005-0116,Submission for OBM Review; Comment Request,Nonrulemaking
NASS-2005-0001,Notice of Intent to Revise an Information Collection,Nonrulemaking
DOD-2005-0118,36(b)(1) Arms Sales Notification,Nonrulemaking
NASS-2005-0002,Notice of Intent To Revise and Extend a Currently Approved Information Collection,Nonrulemaking
HHS-2005-0044,"Federal Financial Participation in State Assistance Expenditures; Federal Matching Shares for Medicaid, the State Childrens Health Insurance Program, and Aid to Needy Aged, Blind, or Disabled Persons for October 1, 2006 Through September 30, 2007",Nonrulemaking
NSF-2005-0044,Notice of Permit Applications Received Under the Antarctic Conservation Act of 1978 (Pub. L. 95-541),Nonrulemaking
DOD-2005-0120,Submission for OMB Review; Comment Request,Nonrulemaking
DOD-2005-0121,36(b)(1) Arms Sales Notification,Nonrulemaking
DOD-2005-0122,Submission for OMB Review; Comment Request,Nonrulemaking
DOD-2005-0123,Submission for OMB Review; Comment Request,Nonrulemaking
DOD-2005-0124,Revised Non-Foreign Overseas Per Diem Rates,Nonrulemaking
DOD-2005-0125,Submission for OMB Review; Comment Request,Nonrulemaking
MSHA-2005-0012,Petitions for safety standards modification; summary of affirmative decisions,Nonrulemaking
GIPSA-2005-0006,Request for Extension and Revision of a Currently Approved Information Collection,Nonrulemaking
GIPSA-2005-0007,Designation of Columbus (OH) to Provide Class X or Class Y Weighing Services,Nonrulemaking
NSF-2005-0045,Meetings; Sunshine Act,Nonrulemaking
GIPSA-2005-0008,"Opportunity for Designation in the Topeka (KS), Minot (ND), Lake Village (IN), and Cincinnati (OH) Areas, Request for Comments on the Official Agencies Serving These Areas",Nonrulemaking
GIPSA-2005-0009,"Designation for Alabama, Essex (IL), Springfield (IL), and Washington Areas",Nonrulemaking
NASA-2005-0045,"International Space Station Advisory Committee; Notice of Establishment of a NASA Advisory Committee, Pursuant to the Federal Advisory Committee Act, 5 U.S.C. App. Sections 1 et seq.",Nonrulemaking
NSF-2005-0046,"Meetings: K-16 Science, Technology, and Mathematics Education in U.S.; hearing",Nonrulemaking
FAS-2005-0007,Trade Adjustment Assistance for Farmers; Correction,Nonrulemaking
HHS-2005-0046,Request for Public Comment; Public Meetings in Calendar Years 2005 and 2006; Economic Impact of Federal Health Care Regulations,Nonrulemaking
DOL-2005-0032,"<bullet>Enhance the quality, utility, and clarity of the information to be collected; and<bullet>Minimize the burden of the collection of information on those who are to respond, including through the use of appropriate automated, electronic, mechanical, or other technological collection techniques or other forms of information technology, e.g., permitting",Nonrulemaking
MSHA-2005-0013,Summary of Decisions Granting in Whole or in Part Petitions for Modification,Nonrulemaking
HHS-2005-0047,Agency Information Collection Activities: Proposed Collection; Comment Request,Nonrulemaking
DOD-2005-0126,Submission for OMB Review; Comment Request,Nonrulemaking
ETA-2005-0118,Adjustment assistance: ComTal Machine&amp; Engineering et al.,Nonrulemaking
ETA-2005-0119,"Adjustment assistance: OAG Worldwide, Inc.",Nonrulemaking
ETA-2005-0120,Adjustment assistance: Lenox China,Nonrulemaking
USTR-2005-0011,Notice Correction; Request for Comments Concerning Compliance With Telecommunications Trade Agreements,Nonrulemaking
BPA-2005-0004,Klondike III/Biglow Canyon Wind Integration Project,Nonrulemaking
DOD-2005-0127,Submission for OMB Review; Comment Request,Nonrulemaking
DOD-2005-0128,Proposed Collection; Comment Requested,Nonrulemaking
DOD-2005-0129,Federal Acquisition Regulation; Submission for OMB Review; Indirect Cost Rates,Nonrulemaking
EIA-2005-0001,Agency Information Collection Activities: Submission for OMB Review; Comment Request,Nonrulemaking
ETA-2005-0121,Adjustment assistance: Ranco North America,Nonrulemaking
USTR-2005-0012,WTO Dispute Settlement Proceeding Regarding United States-- Antidumping Measure on Shrimp From Ecuador,Nonrulemaking
DOD-2005-0130,Submission for OMB Review; Comment Request,Nonrulemaking
ETA-2005-0122,Adjustment assistance:,Nonrulemaking
ETA-2005-0123,Adjustment assistance: Cole Hersee Co.,Nonrulemaking
HHS-2005-0048,Notice of Meeting of the Advisory Committee on Minority Health,Nonrulemaking
NASA-2005-0046,Federal Acquisition Regulation; Submission for OMB Review; Indirect Cost Rates,Nonrulemaking
NASA-2005-0047,Notice of Prospective Patent License,Nonrulemaking
PTO-2005-0009,Statutory Invention Registration,Nonrulemaking
RBS-2005-0004,Notice of Request for Extension of a Currently Approved Information Collection,Nonrulemaking
USTR-2005-0013,WTO Dispute Settlement Proceeding Regarding Turkey--Measures Affecting the Importation of Rice,Nonrulemaking
ETA-2005-0124,"Adjustment assistance: McKeehan Hosiery Mill, Inc.",Nonrulemaking
ETA-2005-0125,Adjustment assistance: Joy Mining Machinery,Nonrulemaking
ETA-2005-0126,"Adjustment assistance: Ethan Allen Operations, Inc., et al.",Nonrulemaking
ETA-2005-0127,"Adjustment assistance: Yankee Plastics, Inc.",Nonrulemaking
ETA-2005-0128,"Adjustment assistance; applications, determinations, etc.: J.E. Morgan Knitting Mills",Nonrulemaking
NSF-2005-0047,Agency Information Collection Activities: Comment Request,Nonrulemaking
ETA-2005-0129,"Adjustment assistance; applications, determinations, etc.: Merrill Corp.",Nonrulemaking
